0.001	0.0901367	0.0901367	0.0901367	0.0901367	1165
0.002	0.0826498	0.0826498	0.0826498	0.0826498	820
0.003	0.0740453	0.0740453	0.0740453	0.0740453	600
0.004	0.0683263	0.0683263	0.0683263	0.0683263	494
0.005	0.0583168	0.0583168	0.0583168	0.0583168	375
0.006	0.0497046	0.0497046	0.0497046	0.0497046	302
0.007	0.046953	0.046953	0.046953	0.046953	264
0.008	0.0471635	0.0471635	0.0471635	0.0471635	274
0.009	0.0493158	0.0493158	0.0493158	0.0493158	221
0.01	0.0399679	0.0399679	0.0399679	0.0399679	212
0.011	0.031681	0.031681	0.031681	0.031681	232
0.012	0.0282944	0.0282944	0.0282944	0.0282944	178
0.013	0.0282011	0.0282011	0.0282011	0.0282011	187
0.014	0.0284085	0.0284085	0.0284085	0.0284085	188
0.015	0.0233341	0.0233341	0.0233341	0.0233341	182
0.016	0.0251043	0.0251043	0.0251043	0.0251043	188
0.017	0.0237103	0.0237103	0.0237103	0.0237103	145
0.018	0.0134201	0.0134201	0.0134201	0.0134201	149
0.019	0.018586	0.018586	0.018586	0.018586	172
0.02	0.0202621	0.0202621	0.0202621	0.0202621	174
0.021	0.0194959	0.0194959	0.0194959	0.0194959	146
0.022	0.0159494	0.0159494	0.0159494	0.0159494	158
0.023	0.013756	0.013756	0.013756	0.013756	182
0.024	0.0199782	0.0199782	0.0199782	0.0199782	165
0.025	0.0125471	0.0125471	0.0125471	0.0125471	174
0.026	0.0126509	0.0126509	0.0126509	0.0126509	161
0.027	0.00872409	0.00872409	0.00872409	0.00872409	137
0.028	0.00983529	0.00983529	0.00983529	0.00983529	136
0.029	0.0157324	0.0157324	0.0157324	0.0157324	136
0.03	0.0130496	0.0130496	0.0130496	0.0130496	133
0.031	0.00735238	0.00735238	0.00735238	0.00735238	126
0.032	0.0107387	0.0107387	0.0107387	0.0107387	124
0.033	0.00856923	0.00856923	0.00856923	0.00856923	156
0.034	0.00578571	0.00578571	0.00578571	0.00578571	140
0.035	0.005775	0.005775	0.005775	0.005775	160
0.036	0.00938862	0.00938862	0.00938862	0.00938862	123
0.037	0.00264839	0.00264839	0.00264839	0.00264839	124
