0.001	0.0709102	0.0709102	0.0709102	0.0709102	2483
0.002	0.0673474	0.0673474	0.0673474	0.0673474	2079
0.003	0.061983	0.061983	0.061983	0.061983	1745
0.004	0.0570693	0.0570693	0.0570693	0.0570693	1622
0.005	0.0548493	0.0548493	0.0548493	0.0548493	1413
0.006	0.0543514	0.0543514	0.0543514	0.0543514	1317
0.007	0.0499686	0.0499686	0.0499686	0.0499686	1248
0.008	0.0473384	0.0473384	0.0473384	0.0473384	1272
0.009	0.0470919	0.0470919	0.0470919	0.0470919	1106
0.01	0.0428503	0.0428503	0.0428503	0.0428503	1050
0.011	0.0423555	0.0423555	0.0423555	0.0423555	1034
0.012	0.0418994	0.0418994	0.0418994	0.0418994	1078
0.013	0.0360974	0.0360974	0.0360974	0.0360974	1043
0.014	0.0380751	0.0380751	0.0380751	0.0380751	1007
0.015	0.0361242	0.0361242	0.0361242	0.0361242	1002
0.016	0.0347855	0.0347855	0.0347855	0.0347855	910
0.017	0.0355628	0.0355628	0.0355628	0.0355628	957
0.018	0.0337511	0.0337511	0.0337511	0.0337511	929
0.019	0.0350164	0.0350164	0.0350164	0.0350164	939
0.02	0.0331048	0.0331048	0.0331048	0.0331048	857
0.021	0.0309397	0.0309397	0.0309397	0.0309397	879
0.022	0.0330226	0.0330226	0.0330226	0.0330226	893
0.023	0.0299253	0.0299253	0.0299253	0.0299253	857
0.024	0.0331575	0.0331575	0.0331575	0.0331575	865
0.025	0.030949	0.030949	0.030949	0.030949	832
0.026	0.0278313	0.0278313	0.0278313	0.0278313	863
0.027	0.0304162	0.0304162	0.0304162	0.0304162	842
0.028	0.0287329	0.0287329	0.0287329	0.0287329	841
0.029	0.0277662	0.0277662	0.0277662	0.0277662	864
0.03	0.0284173	0.0284173	0.0284173	0.0284173	832
0.031	0.0269548	0.0269548	0.0269548	0.0269548	845
0.032	0.0280286	0.0280286	0.0280286	0.0280286	838
0.033	0.0260723	0.0260723	0.0260723	0.0260723	835
0.034	0.0272303	0.0272303	0.0272303	0.0272303	806
0.035	0.0274884	0.0274884	0.0274884	0.0274884	799
0.036	0.0251564	0.0251564	0.0251564	0.0251564	845
0.037	0.0262434	0.0262434	0.0262434	0.0262434	830
0.038	0.0273885	0.0273885	0.0273885	0.0273885	781
0.039	0.0255044	0.0255044	0.0255044	0.0255044	791
