0.001	0.0846743	0.0846743	0.0846743	0.0846743	1286
0.002	0.0781507	0.0781507	0.0781507	0.0781507	889
0.003	0.0735758	0.0735758	0.0735758	0.0735758	611
0.004	0.0658801	0.0658801	0.0658801	0.0658801	574
0.005	0.0586143	0.0586143	0.0586143	0.0586143	446
0.006	0.0536265	0.0536265	0.0536265	0.0536265	347
0.007	0.0552966	0.0552966	0.0552966	0.0552966	323
0.008	0.0537087	0.0537087	0.0537087	0.0537087	298
0.009	0.0521972	0.0521972	0.0521972	0.0521972	290
0.01	0.0466132	0.0466132	0.0466132	0.0466132	227
0.011	0.0387065	0.0387065	0.0387065	0.0387065	248
0.012	0.0352232	0.0352232	0.0352232	0.0352232	224
0.013	0.0231835	0.0231835	0.0231835	0.0231835	218
0.014	0.0294978	0.0294978	0.0294978	0.0294978	180
0.015	0.0207504	0.0207504	0.0207504	0.0207504	129
0.016	0.020348	0.020348	0.020348	0.020348	200
0.017	0.0130815	0.0130815	0.0130815	0.0130815	189
0.018	0.0152874	0.0152874	0.0152874	0.0152874	183
0.019	0.0142071	0.0142071	0.0142071	0.0142071	170
0.02	0.0136535	0.0136535	0.0136535	0.0136535	172
0.021	0.00585306	0.00585306	0.00585306	0.00585306	147
0.022	0.0101698	0.0101698	0.0101698	0.0101698	179
0.023	0.012522	0.012522	0.012522	0.012522	164
0.024	0.0111064	0.0111064	0.0111064	0.0111064	141
0.025	0.00546441	0.00546441	0.00546441	0.00546441	177
0.026	0.00757015	0.00757015	0.00757015	0.00757015	134
0.027	0.00356645	0.00356645	0.00356645	0.00356645	155
0.028	0.00470504	0.00470504	0.00470504	0.00470504	139
0.029	0.00280288	0.00280288	0.00280288	0.00280288	139
0.03	0.0106156	0.0106156	0.0106156	0.0106156	128
0.031	0.00632977	0.00632977	0.00632977	0.00632977	131
0.032	0.00339542	0.00339542	0.00339542	0.00339542	131
0.033	0.00194493	0.00194493	0.00194493	0.00194493	138
0.034	0.0015194	0.0015194	0.0015194	0.0015194	134
0.035	0.0030209	0.0030209	0.0030209	0.0030209	134
0.036	0.00944874	0.00944874	0.00944874	0.00944874	119
0.037	0.00639084	0.00639084	0.00639084	0.00639084	131
0.038	0.00252847	0.00252847	0.00252847	0.00252847	137
0.039	0.00216286	0.00216286	0.00216286	0.00216286	140
0.04	0.000954601	0.000954601	0.000954601	0.000954601	163
0.041	0.002864	0.002864	0.002864	0.002864	150
0.042	0.003048	0.003048	0.003048	0.003048	150
0.043	0.00505397	0.00505397	0.00505397	0.00505397	126
0.044	0.00339344	0.00339344	0.00339344	0.00339344	122
0.045	0.00382373	0.00382373	0.00382373	0.00382373	118
0.046	0.0032	0.0032	0.0032	0.0032	104
0.047	0.00664444	0.00664444	0.00664444	0.00664444	108
0.048	0.00434286	0.00434286	0.00434286	0.00434286	126
0.049	0.00114545	0.00114545	0.00114545	0.00114545	132
0.05	0.00352459	0.00352459	0.00352459	0.00352459	122
0.051	0.00598333	0.00598333	0.00598333	0.00598333	144
0.052	0.00369429	0.00369429	0.00369429	0.00369429	140
0.053	0.0043302	0.0043302	0.0043302	0.0043302	149
0.054	0.00282192	0.00282192	0.00282192	0.00282192	146
0.055	0.00173451	0.00173451	0.00173451	0.00173451	113
0.056	0.00333543	0.00333543	0.00333543	0.00333543	127
0.057	0.00304615	0.00304615	0.00304615	0.00304615	104
0.058	0.0015871	0.0015871	0.0015871	0.0015871	124
0.059	0.00387107	0.00387107	0.00387107	0.00387107	121
0.06	0.00452886	0.00452886	0.00452886	0.00452886	149
0.061	0.000192701	0.000192701	0.000192701	0.000192701	137
0.062	0.000934454	0.000934454	0.000934454	0.000934454	119
0.063	0.00253793	0.00253793	0.00253793	0.00253793	116
0.064	-0.00119118	-0.00119118	-0.00119118	-0.00119118	136
0.065	0.000545098	0.000545098	0.000545098	0.000545098	102
0.066	-0.000550877	-0.000550877	-0.000550877	-0.000550877	114
0.067	0.00218915	0.00218915	0.00218915	0.00218915	129
0.068	0.00157913	0.00157913	0.00157913	0.00157913	115
0.069	0.00145938	0.00145938	0.00145938	0.00145938	128
0.07	0.00129929	0.00129929	0.00129929	0.00129929	141
0.071	-0.000633333	-0.000633333	-0.000633333	-0.000633333	120
0.072	0.000511475	0.000511475	0.000511475	0.000511475	122
0.073	-0.000952727	-0.000952727	-0.000952727	-0.000952727	110
0.074	0.000447222	0.000447222	0.000447222	0.000447222	144
0.075	0.00103934	0.00103934	0.00103934	0.00103934	122
0.076	0.00239459	0.00239459	0.00239459	0.00239459	148
0.077	0.00227952	0.00227952	0.00227952	0.00227952	166
0.078	0.00207591	0.00207591	0.00207591	0.00207591	137
0.079	0.00144615	0.00144615	0.00144615	0.00144615	130
0.08	0.000393893	0.000393893	0.000393893	0.000393893	131
0.081	0.00328529	0.00328529	0.00328529	0.00328529	136
0.082	0.00354214	0.00354214	0.00354214	0.00354214	159
0.083	0.0028	0.0028	0.0028	0.0028	153
0.084	0.00475616	0.00475616	0.00475616	0.00475616	146
0.085	0.00468065	0.00468065	0.00468065	0.00468065	124
0.086	0.00546216	0.00546216	0.00546216	0.00546216	148
0.087	0.00357419	0.00357419	0.00357419	0.00357419	124
0.088	-0.000280556	-0.000280556	-0.000280556	-0.000280556	144
0.089	0.0022963	0.0022963	0.0022963	0.0022963	135
0.09	0.00080916	0.00080916	0.00080916	0.00080916	131
0.091	0.00370769	0.00370769	0.00370769	0.00370769	130
0.092	0.00133835	0.00133835	0.00133835	0.00133835	133
0.093	-0.0008928	-0.0008928	-0.0008928	-0.0008928	125
0.094	0.00135639	0.00135639	0.00135639	0.00135639	133
0.095	0.00234094	0.00234094	0.00234094	0.00234094	149
0.096	0.000405714	0.000405714	0.000405714	0.000405714	140
0.097	0.00183673	0.00183673	0.00183673	0.00183673	147
0.098	0.00456364	0.00456364	0.00456364	0.00456364	132
0.099	0.00265827	0.00265827	0.00265827	0.00265827	127
0.1	0.00135882	0.00135882	0.00135882	0.00135882	136
0.101	-0.000595804	-0.000595804	-0.000595804	-0.000595804	143
0.102	0.00192756	0.00192756	0.00192756	0.00192756	127
0.103	-0.000497902	-0.000497902	-0.000497902	-0.000497902	143
0.104	-0.000540541	-0.000540541	-0.000540541	-0.000540541	111
0.105	0.000186861	0.000186861	0.000186861	0.000186861	137
0.106	-0.000972973	-0.000972973	-0.000972973	-0.000972973	111
0.107	0.00135304	0.00135304	0.00135304	0.00135304	115
0.108	0.000232353	0.000232353	0.000232353	0.000232353	136
0.109	-0.000415038	-0.000415038	-0.000415038	-0.000415038	133
0.11	0.00330935	0.00330935	0.00330935	0.00330935	139
0.111	0.00134857	0.00134857	0.00134857	0.00134857	140
0.112	-0.000237594	-0.000237594	-0.000237594	-0.000237594	133
0.113	0.00221818	0.00221818	0.00221818	0.00221818	143
0.114	0.00377815	0.00377815	0.00377815	0.00377815	119
0.115	0.00377576	0.00377576	0.00377576	0.00377576	132
0.116	0.00189851	0.00189851	0.00189851	0.00189851	134
0.117	0.00149524	0.00149524	0.00149524	0.00149524	126
0.118	0.000729231	0.000729231	0.000729231	0.000729231	130
0.119	0.00121667	0.00121667	0.00121667	0.00121667	144
0.12	0.00293008	0.00293008	0.00293008	0.00293008	123
0.121	0.00163664	0.00163664	0.00163664	0.00163664	131
0.122	0.000674627	0.000674627	0.000674627	0.000674627	134
0.123	0.00279365	0.00279365	0.00279365	0.00279365	126
0.124	0.00210526	0.00210526	0.00210526	0.00210526	133
0.125	5e-05	5e-05	5e-05	5e-05	136
0.126	-0.00193821	-0.00193821	-0.00193821	-0.00193821	123
0.127	0.000738931	0.000738931	0.000738931	0.000738931	131
0.128	0.00446774	0.00446774	0.00446774	0.00446774	124
0.129	0.000670588	0.000670588	0.000670588	0.000670588	102
0.13	-0.00226142	-0.00226142	-0.00226142	-0.00226142	127
0.131	-7.85047e-05	-7.85047e-05	-7.85047e-05	-7.85047e-05	107
0.132	0.000647761	0.000647761	0.000647761	0.000647761	134
0.133	0.000964706	0.000964706	0.000964706	0.000964706	136
0.134	-0.000470922	-0.000470922	-0.000470922	-0.000470922	141
0.135	0.00105344	0.00105344	0.00105344	0.00105344	131
0.136	-0.000247059	-0.000247059	-0.000247059	-0.000247059	136
0.137	0.00348444	0.00348444	0.00348444	0.00348444	135
0.138	-0.00135254	-0.00135254	-0.00135254	-0.00135254	118
0.139	-0.00185417	-0.00185417	-0.00185417	-0.00185417	96
0.14	0.000866187	0.000866187	0.000866187	0.000866187	139
