0.001	0.0866008	0.0866008	0.0866008	0.0866008	1201
0.002	0.077009	0.077009	0.077009	0.077009	821
0.003	0.0674066	0.0674066	0.0674066	0.0674066	579
0.004	0.0603228	0.0603228	0.0603228	0.0603228	461
0.005	0.0543989	0.0543989	0.0543989	0.0543989	378
0.006	0.0491727	0.0491727	0.0491727	0.0491727	337
0.007	0.0476875	0.0476875	0.0476875	0.0476875	288
0.008	0.0397594	0.0397594	0.0397594	0.0397594	286
0.009	0.0405977	0.0405977	0.0405977	0.0405977	261
0.01	0.0310435	0.0310435	0.0310435	0.0310435	230
0.011	0.025898	0.025898	0.025898	0.025898	196
0.012	0.0188839	0.0188839	0.0188839	0.0188839	205
0.013	0.0219398	0.0219398	0.0219398	0.0219398	186
0.014	0.0182559	0.0182559	0.0182559	0.0182559	161
0.015	0.0150079	0.0150079	0.0150079	0.0150079	152
0.016	0.0146089	0.0146089	0.0146089	0.0146089	157
0.017	0.0141377	0.0141377	0.0141377	0.0141377	151
0.018	0.0166205	0.0166205	0.0166205	0.0166205	185
0.019	0.0197067	0.0197067	0.0197067	0.0197067	135
0.02	0.00773333	0.00773333	0.00773333	0.00773333	147
0.021	0.0119256	0.0119256	0.0119256	0.0119256	129
0.022	0.0141195	0.0141195	0.0141195	0.0141195	154
0.023	0.0147417	0.0147417	0.0147417	0.0147417	144
0.024	0.0154015	0.0154015	0.0154015	0.0154015	133
0.025	0.00737415	0.00737415	0.00737415	0.00737415	147
0.026	0.00881867	0.00881867	0.00881867	0.00881867	150
0.027	0.00381769	0.00381769	0.00381769	0.00381769	147
0.028	0.00608929	0.00608929	0.00608929	0.00608929	112
0.029	0.00449931	0.00449931	0.00449931	0.00449931	145
0.03	0.00426774	0.00426774	0.00426774	0.00426774	124
0.031	0.0125049	0.0125049	0.0125049	0.0125049	122
0.032	0.00830073	0.00830073	0.00830073	0.00830073	137
0.033	0.00958028	0.00958028	0.00958028	0.00958028	142
0.034	0.013939	0.013939	0.013939	0.013939	118
0.035	0.00636364	0.00636364	0.00636364	0.00636364	143
0.036	0.0100794	0.0100794	0.0100794	0.0100794	136
0.037	0.00979858	0.00979858	0.00979858	0.00979858	141
0.038	0.00450543	0.00450543	0.00450543	0.00450543	129
0.039	0.00631111	0.00631111	0.00631111	0.00631111	153
0.04	0.00537097	0.00537097	0.00537097	0.00537097	124
0.041	0.00404103	0.00404103	0.00404103	0.00404103	117
0.042	0.00142034	0.00142034	0.00142034	0.00142034	118
0.043	0.00326525	0.00326525	0.00326525	0.00326525	141
0.044	0.00675873	0.00675873	0.00675873	0.00675873	126
0.045	0.00783	0.00783	0.00783	0.00783	120
0.046	0.00299187	0.00299187	0.00299187	0.00299187	123
0.047	0.00329667	0.00329667	0.00329667	0.00329667	120
0.048	0.00680317	0.00680317	0.00680317	0.00680317	126
0.049	0.00311261	0.00311261	0.00311261	0.00311261	119
0.05	0.000236066	0.000236066	0.000236066	0.000236066	122
0.051	0.00352318	0.00352318	0.00352318	0.00352318	151
0.052	0.00495238	0.00495238	0.00495238	0.00495238	147
0.053	0.00225316	0.00225316	0.00225316	0.00225316	158
0.054	0.00325479	0.00325479	0.00325479	0.00325479	146
0.055	0.0054604	0.0054604	0.0054604	0.0054604	149
