0.001	0.0686852	0.0686852	0.0686852	0.0686852	2954
0.002	0.0635942	0.0635942	0.0635942	0.0635942	2486
0.003	0.0613056	0.0613056	0.0613056	0.0613056	2177
0.004	0.0599241	0.0599241	0.0599241	0.0599241	1851
0.005	0.0531629	0.0531629	0.0531629	0.0531629	1734
0.006	0.0516053	0.0516053	0.0516053	0.0516053	1664
0.007	0.0488421	0.0488421	0.0488421	0.0488421	1595
0.008	0.0475854	0.0475854	0.0475854	0.0475854	1505
0.009	0.0462768	0.0462768	0.0462768	0.0462768	1425
0.01	0.0430617	0.0430617	0.0430617	0.0430617	1383
0.011	0.0440389	0.0440389	0.0440389	0.0440389	1325
0.012	0.0403721	0.0403721	0.0403721	0.0403721	1320
0.013	0.0410207	0.0410207	0.0410207	0.0410207	1209
0.014	0.0392454	0.0392454	0.0392454	0.0392454	1234
0.015	0.0388053	0.0388053	0.0388053	0.0388053	1202
0.016	0.0353942	0.0353942	0.0353942	0.0353942	1164
0.017	0.0355708	0.0355708	0.0355708	0.0355708	1204
0.018	0.0329419	0.0329419	0.0329419	0.0329419	1209
0.019	0.0365127	0.0365127	0.0365127	0.0365127	1114
0.02	0.0326151	0.0326151	0.0326151	0.0326151	1062
0.021	0.0330959	0.0330959	0.0330959	0.0330959	1041
0.022	0.0311215	0.0311215	0.0311215	0.0311215	1182
0.023	0.0322919	0.0322919	0.0322919	0.0322919	1099
0.024	0.0308435	0.0308435	0.0308435	0.0308435	1058
0.025	0.0320818	0.0320818	0.0320818	0.0320818	1086
0.026	0.0289711	0.0289711	0.0289711	0.0289711	1122
0.027	0.0315082	0.0315082	0.0315082	0.0315082	1089
0.028	0.0281061	0.0281061	0.0281061	0.0281061	1007
0.029	0.0298133	0.0298133	0.0298133	0.0298133	1039
0.03	0.0296974	0.0296974	0.0296974	0.0296974	1014
0.031	0.0266004	0.0266004	0.0266004	0.0266004	1016
0.032	0.0257588	0.0257588	0.0257588	0.0257588	995
0.033	0.0280322	0.0280322	0.0280322	0.0280322	1020
0.034	0.0264237	0.0264237	0.0264237	0.0264237	944
0.035	0.0259364	0.0259364	0.0259364	0.0259364	1057
0.036	0.0241558	0.0241558	0.0241558	0.0241558	960
0.037	0.023038	0.023038	0.023038	0.023038	980
0.038	0.0215059	0.0215059	0.0215059	0.0215059	969
0.039	0.0229336	0.0229336	0.0229336	0.0229336	967
0.04	0.0220681	0.0220681	0.0220681	0.0220681	992
0.041	0.021678	0.021678	0.021678	0.021678	995
0.042	0.0219718	0.0219718	0.0219718	0.0219718	992
0.043	0.0210006	0.0210006	0.0210006	0.0210006	983
0.044	0.0208039	0.0208039	0.0208039	0.0208039	1013
0.045	0.0237836	0.0237836	0.0237836	0.0237836	954
0.046	0.023504	0.023504	0.023504	0.023504	1029
0.047	0.0209003	0.0209003	0.0209003	0.0209003	1033
0.048	0.0207978	0.0207978	0.0207978	0.0207978	923
0.049	0.0197289	0.0197289	0.0197289	0.0197289	999
0.05	0.0175395	0.0175395	0.0175395	0.0175395	946
0.051	0.0176354	0.0176354	0.0176354	0.0176354	939
0.052	0.0178619	0.0178619	0.0178619	0.0178619	959
0.053	0.0190375	0.0190375	0.0190375	0.0190375	901
0.054	0.0193888	0.0193888	0.0193888	0.0193888	964
0.055	0.0185002	0.0185002	0.0185002	0.0185002	958
0.056	0.0171811	0.0171811	0.0171811	0.0171811	870
0.057	0.0181675	0.0181675	0.0181675	0.0181675	984
0.058	0.0164942	0.0164942	0.0164942	0.0164942	947
0.059	0.0139076	0.0139076	0.0139076	0.0139076	922
0.06	0.0154156	0.0154156	0.0154156	0.0154156	870
0.061	0.0176997	0.0176997	0.0176997	0.0176997	963
0.062	0.0160335	0.0160335	0.0160335	0.0160335	919
0.063	0.0160834	0.0160834	0.0160834	0.0160834	892
0.064	0.0158755	0.0158755	0.0158755	0.0158755	877
0.065	0.0163572	0.0163572	0.0163572	0.0163572	907
0.066	0.015666	0.015666	0.015666	0.015666	854
0.067	0.0162361	0.0162361	0.0162361	0.0162361	920
0.068	0.0157192	0.0157192	0.0157192	0.0157192	906
0.069	0.0139622	0.0139622	0.0139622	0.0139622	911
0.07	0.015537	0.015537	0.015537	0.015537	921
0.071	0.0144693	0.0144693	0.0144693	0.0144693	918
0.072	0.0147215	0.0147215	0.0147215	0.0147215	907
0.073	0.0132497	0.0132497	0.0132497	0.0132497	885
0.074	0.016097	0.016097	0.016097	0.016097	899
0.075	0.0149972	0.0149972	0.0149972	0.0149972	933
0.076	0.0127377	0.0127377	0.0127377	0.0127377	893
0.077	0.0130396	0.0130396	0.0130396	0.0130396	863
0.078	0.0126685	0.0126685	0.0126685	0.0126685	922
0.079	0.0136789	0.0136789	0.0136789	0.0136789	908
0.08	0.0103425	0.0103425	0.0103425	0.0103425	960
0.081	0.0121747	0.0121747	0.0121747	0.0121747	916
0.082	0.0116311	0.0116311	0.0116311	0.0116311	913
0.083	0.0116844	0.0116844	0.0116844	0.0116844	877
0.084	0.00905737	0.00905737	0.00905737	0.00905737	875
0.085	0.0103636	0.0103636	0.0103636	0.0103636	913
0.086	0.00929576	0.00929576	0.00929576	0.00929576	919
0.087	0.00669048	0.00669048	0.00669048	0.00669048	924
0.088	0.00923887	0.00923887	0.00923887	0.00923887	885
0.089	0.0106653	0.0106653	0.0106653	0.0106653	873
0.09	0.0083483	0.0083483	0.0083483	0.0083483	913
0.091	0.00899076	0.00899076	0.00899076	0.00899076	887
0.092	0.00843601	0.00843601	0.00843601	0.00843601	922
0.093	0.00806403	0.00806403	0.00806403	0.00806403	937
0.094	0.00897739	0.00897739	0.00897739	0.00897739	911
0.095	0.00739416	0.00739416	0.00739416	0.00739416	925
0.096	0.00562572	0.00562572	0.00562572	0.00562572	902
0.097	0.00821797	0.00821797	0.00821797	0.00821797	846
0.098	0.00821794	0.00821794	0.00821794	0.00821794	892
0.099	0.00779618	0.00779618	0.00779618	0.00779618	889
0.1	0.00841473	0.00841473	0.00841473	0.00841473	869
0.101	0.00909526	0.00909526	0.00909526	0.00909526	844
0.102	0.00776654	0.00776654	0.00776654	0.00776654	819
0.103	0.00795703	0.00795703	0.00795703	0.00795703	875
0.104	0.00732082	0.00732082	0.00732082	0.00732082	831
0.105	0.00754592	0.00754592	0.00754592	0.00754592	821
0.106	0.00694662	0.00694662	0.00694662	0.00694662	873
0.107	0.0082116	0.0082116	0.0082116	0.0082116	845
0.108	0.00600093	0.00600093	0.00600093	0.00600093	856
0.109	0.00706	0.00706	0.00706	0.00706	800
0.11	0.00662743	0.00662743	0.00662743	0.00662743	853
0.111	0.00579123	0.00579123	0.00579123	0.00579123	889
0.112	0.00607587	0.00607587	0.00607587	0.00607587	891
0.113	0.00764517	0.00764517	0.00764517	0.00764517	859
0.114	0.00708674	0.00708674	0.00708674	0.00708674	837
0.115	0.00509015	0.00509015	0.00509015	0.00509015	863
0.116	0.00457047	0.00457047	0.00457047	0.00457047	833
0.117	0.00615771	0.00615771	0.00615771	0.00615771	837
0.118	0.00550136	0.00550136	0.00550136	0.00550136	811
0.119	0.00696134	0.00696134	0.00696134	0.00696134	833
0.12	0.00597003	0.00597003	0.00597003	0.00597003	921
0.121	0.00605881	0.00605881	0.00605881	0.00605881	823
0.122	0.00590942	0.00590942	0.00590942	0.00590942	839
0.123	0.00578824	0.00578824	0.00578824	0.00578824	782
0.124	0.00542519	0.00542519	0.00542519	0.00542519	794
0.125	0.00424384	0.00424384	0.00424384	0.00424384	812
0.126	0.00486936	0.00486936	0.00486936	0.00486936	865
0.127	0.00450224	0.00450224	0.00450224	0.00450224	892
0.128	0.00520554	0.00520554	0.00520554	0.00520554	794
0.129	0.00583711	0.00583711	0.00583711	0.00583711	830
0.13	0.00449137	0.00449137	0.00449137	0.00449137	950
0.131	0.00503202	0.00503202	0.00503202	0.00503202	862
0.132	0.00636415	0.00636415	0.00636415	0.00636415	848
0.133	0.0060783	0.0060783	0.0060783	0.0060783	848
0.134	0.00418326	0.00418326	0.00418326	0.00418326	884
0.135	0.00391754	0.00391754	0.00391754	0.00391754	844
0.136	0.00377756	0.00377756	0.00377756	0.00377756	811
0.137	0.00345037	0.00345037	0.00345037	0.00345037	818
0.138	0.00276019	0.00276019	0.00276019	0.00276019	834
0.139	0.00407264	0.00407264	0.00407264	0.00407264	793
0.14	0.0037651	0.0037651	0.0037651	0.0037651	785
0.141	0.00301916	0.00301916	0.00301916	0.00301916	783
0.142	0.00409642	0.00409642	0.00409642	0.00409642	809
0.143	0.00261901	0.00261901	0.00261901	0.00261901	831
0.144	0.00204687	0.00204687	0.00204687	0.00204687	862
0.145	0.00258327	0.00258327	0.00258327	0.00258327	801
0.146	0.00359402	0.00359402	0.00359402	0.00359402	803
0.147	0.00317522	0.00317522	0.00317522	0.00317522	807
0.148	0.0023399	0.0023399	0.0023399	0.0023399	792
0.149	0.00418515	0.00418515	0.00418515	0.00418515	808
0.15	0.00330421	0.00330421	0.00330421	0.00330421	902
0.151	0.0022391	0.0022391	0.0022391	0.0022391	885
0.152	0.00244856	0.00244856	0.00244856	0.00244856	832
0.153	0.00219446	0.00219446	0.00219446	0.00219446	866
0.154	0.00310023	0.00310023	0.00310023	0.00310023	862
0.155	0.00535482	0.00535482	0.00535482	0.00535482	788
0.156	0.00371779	0.00371779	0.00371779	0.00371779	832
0.157	0.00364619	0.00364619	0.00364619	0.00364619	866
0.158	0.00459439	0.00459439	0.00459439	0.00459439	856
0.159	0.00336266	0.00336266	0.00336266	0.00336266	873
0.16	0.00262402	0.00262402	0.00262402	0.00262402	891
0.161	0.00318393	0.00318393	0.00318393	0.00318393	871
