0.001	0.0672412	0.0672412	0.0672412	0.0672412	3767
0.002	0.0616359	0.0616359	0.0616359	0.0616359	3254
0.003	0.0569316	0.0569316	0.0569316	0.0569316	2771
0.004	0.052565	0.052565	0.052565	0.052565	2626
0.005	0.0520507	0.0520507	0.0520507	0.0520507	2382
0.006	0.047597	0.047597	0.047597	0.047597	2281
0.007	0.0464387	0.0464387	0.0464387	0.0464387	2130
0.008	0.0431876	0.0431876	0.0431876	0.0431876	2033
0.009	0.042514	0.042514	0.042514	0.042514	2059
0.01	0.0418281	0.0418281	0.0418281	0.0418281	1943
0.011	0.0420219	0.0420219	0.0420219	0.0420219	1914
0.012	0.0395383	0.0395383	0.0395383	0.0395383	1827
0.013	0.0382465	0.0382465	0.0382465	0.0382465	1861
0.014	0.0387932	0.0387932	0.0387932	0.0387932	1656
0.015	0.0396045	0.0396045	0.0396045	0.0396045	1673
0.016	0.0358874	0.0358874	0.0358874	0.0358874	1680
0.017	0.0358777	0.0358777	0.0358777	0.0358777	1638
0.018	0.0365067	0.0365067	0.0365067	0.0365067	1642
0.019	0.0371253	0.0371253	0.0371253	0.0371253	1670
0.02	0.0331672	0.0331672	0.0331672	0.0331672	1597
0.021	0.0339237	0.0339237	0.0339237	0.0339237	1698
0.022	0.0350216	0.0350216	0.0350216	0.0350216	1601
0.023	0.0336705	0.0336705	0.0336705	0.0336705	1673
0.024	0.0331615	0.0331615	0.0331615	0.0331615	1550
0.025	0.0303015	0.0303015	0.0303015	0.0303015	1624
0.026	0.0315201	0.0315201	0.0315201	0.0315201	1617
0.027	0.0299025	0.0299025	0.0299025	0.0299025	1662
0.028	0.0303066	0.0303066	0.0303066	0.0303066	1627
0.029	0.0304848	0.0304848	0.0304848	0.0304848	1614
0.03	0.0273352	0.0273352	0.0273352	0.0273352	1654
0.031	0.0286625	0.0286625	0.0286625	0.0286625	1702
0.032	0.0268536	0.0268536	0.0268536	0.0268536	1633
0.033	0.0286034	0.0286034	0.0286034	0.0286034	1654
0.034	0.0273942	0.0273942	0.0273942	0.0273942	1555
0.035	0.0274214	0.0274214	0.0274214	0.0274214	1563
0.036	0.0283704	0.0283704	0.0283704	0.0283704	1583
0.037	0.0261943	0.0261943	0.0261943	0.0261943	1548
0.038	0.0267123	0.0267123	0.0267123	0.0267123	1606
0.039	0.0256106	0.0256106	0.0256106	0.0256106	1627
0.04	0.0264709	0.0264709	0.0264709	0.0264709	1619
0.041	0.0244197	0.0244197	0.0244197	0.0244197	1562
0.042	0.0247875	0.0247875	0.0247875	0.0247875	1530
0.043	0.024271	0.024271	0.024271	0.024271	1529
0.044	0.0232331	0.0232331	0.0232331	0.0232331	1605
0.045	0.0223381	0.0223381	0.0223381	0.0223381	1623
0.046	0.0232841	0.0232841	0.0232841	0.0232841	1474
0.047	0.0226392	0.0226392	0.0226392	0.0226392	1510
0.048	0.0233121	0.0233121	0.0233121	0.0233121	1527
0.049	0.0231379	0.0231379	0.0231379	0.0231379	1513
0.05	0.0212578	0.0212578	0.0212578	0.0212578	1460
0.051	0.0218314	0.0218314	0.0218314	0.0218314	1492
0.052	0.0205609	0.0205609	0.0205609	0.0205609	1467
0.053	0.0221311	0.0221311	0.0221311	0.0221311	1498
0.054	0.0200738	0.0200738	0.0200738	0.0200738	1469
0.055	0.021154	0.021154	0.021154	0.021154	1427
0.056	0.0215779	0.0215779	0.0215779	0.0215779	1451
0.057	0.0211617	0.0211617	0.0211617	0.0211617	1495
0.058	0.0197743	0.0197743	0.0197743	0.0197743	1446
0.059	0.0202386	0.0202386	0.0202386	0.0202386	1499
0.06	0.0194129	0.0194129	0.0194129	0.0194129	1430
0.061	0.0210259	0.0210259	0.0210259	0.0210259	1365
0.062	0.0200256	0.0200256	0.0200256	0.0200256	1376
0.063	0.0198408	0.0198408	0.0198408	0.0198408	1352
0.064	0.0196749	0.0196749	0.0196749	0.0196749	1373
0.065	0.0190487	0.0190487	0.0190487	0.0190487	1367
0.066	0.0200128	0.0200128	0.0200128	0.0200128	1434
0.067	0.0204297	0.0204297	0.0204297	0.0204297	1306
0.068	0.0177991	0.0177991	0.0177991	0.0177991	1360
0.069	0.0186785	0.0186785	0.0186785	0.0186785	1343
0.07	0.0192258	0.0192258	0.0192258	0.0192258	1335
0.071	0.0187455	0.0187455	0.0187455	0.0187455	1307
0.072	0.0197474	0.0197474	0.0197474	0.0197474	1370
0.073	0.0189747	0.0189747	0.0189747	0.0189747	1337
0.074	0.018082	0.018082	0.018082	0.018082	1414
0.075	0.0178379	0.0178379	0.0178379	0.0178379	1416
0.076	0.0164963	0.0164963	0.0164963	0.0164963	1375
0.077	0.0170693	0.0170693	0.0170693	0.0170693	1383
0.078	0.0190422	0.0190422	0.0190422	0.0190422	1356
0.079	0.0157617	0.0157617	0.0157617	0.0157617	1390
0.08	0.0157393	0.0157393	0.0157393	0.0157393	1341
0.081	0.0165833	0.0165833	0.0165833	0.0165833	1416
0.082	0.0167878	0.0167878	0.0167878	0.0167878	1310
0.083	0.0156673	0.0156673	0.0156673	0.0156673	1337
