jackknife_run bin_cM average_cov exp_fit
all 0.02000 0.03013 0.02768
all 0.02100 0.02879 0.02754
all 0.02200 0.02858 0.02741
all 0.02300 0.02761 0.02727
all 0.02400 0.02785 0.02714
all 0.02500 0.02817 0.02700
all 0.02600 0.02818 0.02687
all 0.02700 0.02744 0.02673
all 0.02800 0.02697 0.02660
all 0.02900 0.02570 0.02647
all 0.03000 0.02691 0.02634
all 0.03100 0.02629 0.02621
all 0.03200 0.02540 0.02608
all 0.03300 0.02537 0.02595
all 0.03400 0.02682 0.02582
all 0.03500 0.02575 0.02569
all 0.03600 0.02574 0.02556
all 0.03700 0.02558 0.02544
all 0.03800 0.02568 0.02531
all 0.03900 0.02524 0.02519
all 0.04000 0.02567 0.02506
all 0.04100 0.02671 0.02494
all 0.04200 0.02433 0.02481
all 0.04300 0.02506 0.02469
all 0.04400 0.02407 0.02457
all 0.04500 0.02495 0.02445
all 0.04600 0.02391 0.02433
all 0.04700 0.02359 0.02421
all 0.04800 0.02418 0.02409
all 0.04900 0.02328 0.02397
all 0.05000 0.02286 0.02385
all 0.05100 0.02469 0.02373
all 0.05200 0.02393 0.02361
all 0.05300 0.02334 0.02350
all 0.05400 0.02337 0.02338
all 0.05500 0.02395 0.02326
all 0.05600 0.02319 0.02315
all 0.05700 0.02318 0.02303
all 0.05800 0.02340 0.02292
all 0.05900 0.02271 0.02281
all 0.06000 0.02311 0.02269
all 0.06100 0.02329 0.02258
all 0.06200 0.02149 0.02247
all 0.06300 0.02174 0.02236
all 0.06400 0.02223 0.02225
all 0.06500 0.02247 0.02214
all 0.06600 0.02127 0.02203
all 0.06700 0.02129 0.02192
all 0.06800 0.02214 0.02181
all 0.06900 0.02213 0.02170
all 0.07000 0.02135 0.02160
all 0.07100 0.02037 0.02149
all 0.07200 0.02109 0.02138
all 0.07300 0.01980 0.02128
all 0.07400 0.02051 0.02117
all 0.07500 0.02082 0.02107
all 0.07600 0.02066 0.02096
all 0.07700 0.01949 0.02086
all 0.07800 0.02000 0.02076
all 0.07900 0.02075 0.02066
all 0.08000 0.01993 0.02055
all 0.08100 0.02028 0.02045
all 0.08200 0.02041 0.02035
all 0.08300 0.02083 0.02025
all 0.08400 0.02057 0.02015
all 0.08500 0.02014 0.02005
all 0.08600 0.01976 0.01995
all 0.08700 0.02005 0.01985
all 0.08800 0.01984 0.01976
all 0.08900 0.01929 0.01966
all 0.09000 0.01934 0.01956
all 0.09100 0.01892 0.01947
all 0.09200 0.01815 0.01937
all 0.09300 0.01770 0.01927
all 0.09400 0.01815 0.01918
all 0.09500 0.01771 0.01908
all 0.09600 0.01890 0.01899
all 0.09700 0.01896 0.01890
all 0.09800 0.01844 0.01880
all 0.09900 0.01784 0.01871
all 0.10000 0.01821 0.01862
all 0.10100 0.01867 0.01853
all 0.10200 0.01829 0.01844
all 0.10300 0.01868 0.01835
all 0.10400 0.01832 0.01826
all 0.10500 0.01855 0.01817
all 0.10600 0.01929 0.01808
all 0.10700 0.01799 0.01799
all 0.10800 0.01781 0.01790
all 0.10900 0.01767 0.01781
all 0.11000 0.01796 0.01772
all 0.11100 0.01796 0.01764
all 0.11200 0.01812 0.01755
all 0.11300 0.01835 0.01746
all 0.11400 0.01672 0.01738
all 0.11500 0.01692 0.01729
all 0.11600 0.01649 0.01721
all 0.11700 0.01764 0.01712
all 0.11800 0.01526 0.01704
all 0.11900 0.01688 0.01695
all 0.12000 0.01635 0.01687
all 0.12100 0.01648 0.01679
all 0.12200 0.01604 0.01671
all 0.12300 0.01570 0.01662
all 0.12400 0.01645 0.01654
all 0.12500 0.01621 0.01646
all 0.12600 0.01662 0.01638
all 0.12700 0.01633 0.01630
all 0.12800 0.01669 0.01622
all 0.12900 0.01572 0.01614
all 0.13000 0.01570 0.01606
all 0.13100 0.01557 0.01598
all 0.13200 0.01588 0.01590
all 0.13300 0.01534 0.01583
all 0.13400 0.01533 0.01575
all 0.13500 0.01616 0.01567
all 0.13600 0.01562 0.01559
all 0.13700 0.01590 0.01552
all 0.13800 0.01528 0.01544
all 0.13900 0.01554 0.01537
all 0.14000 0.01524 0.01529
all 0.14100 0.01514 0.01522
all 0.14200 0.01421 0.01514
all 0.14300 0.01596 0.01507
all 0.14400 0.01545 0.01499
all 0.14500 0.01459 0.01492
all 0.14600 0.01397 0.01485
all 0.14700 0.01524 0.01477
all 0.14800 0.01577 0.01470
all 0.14900 0.01370 0.01463
all 0.15000 0.01445 0.01456
all 0.15100 0.01407 0.01449
all 0.15200 0.01407 0.01442
all 0.15300 0.01470 0.01435
all 0.15400 0.01376 0.01428
all 0.15500 0.01321 0.01421
all 0.15600 0.01382 0.01414
all 0.15700 0.01390 0.01407
all 0.15800 0.01400 0.01400
all 0.15900 0.01361 0.01393
all 0.16000 0.01310 0.01386
all 0.16100 0.01254 0.01379
all 0.16200 0.01333 0.01373
all 0.16300 0.01274 0.01366
all 0.16400 0.01323 0.01359
all 0.16500 0.01264 0.01353
all 0.16600 0.01335 0.01346
all 0.16700 0.01304 0.01340
all 0.16800 0.01359 0.01333
all 0.16900 0.01333 0.01327
all 0.17000 0.01260 0.01320
all 0.17100 0.01255 0.01314
all 0.17200 0.01314 0.01307
all 0.17300 0.01400 0.01301
all 0.17400 0.01380 0.01295
all 0.17500 0.01263 0.01288
all 0.17600 0.01215 0.01282
all 0.17700 0.01203 0.01276
all 0.17800 0.01224 0.01269
all 0.17900 0.01222 0.01263
all 0.18000 0.01179 0.01257
all 0.18100 0.01246 0.01251
all 0.18200 0.01215 0.01245
all 0.18300 0.01241 0.01239
all 0.18400 0.01195 0.01233
all 0.18500 0.01203 0.01227
all 0.18600 0.01223 0.01221
all 0.18700 0.01208 0.01215
all 0.18800 0.01229 0.01209
all 0.18900 0.01134 0.01203
all 0.19000 0.01168 0.01197
all 0.19100 0.01125 0.01191
all 0.19200 0.01082 0.01186
all 0.19300 0.01178 0.01180
all 0.19400 0.01209 0.01174
all 0.19500 0.01192 0.01169
all 0.19600 0.01164 0.01163
all 0.19700 0.01280 0.01157
all 0.19800 0.01219 0.01152
all 0.19900 0.01185 0.01146
all 0.20000 0.01181 0.01140
all 0.20100 0.01084 0.01135
all 0.20200 0.01138 0.01129
all 0.20300 0.01284 0.01124
all 0.20400 0.01124 0.01118
all 0.20500 0.01147 0.01113
all 0.20600 0.01175 0.01108
all 0.20700 0.01177 0.01102
all 0.20800 0.01172 0.01097
all 0.20900 0.01261 0.01092
all 0.21000 0.01126 0.01086
all 0.21100 0.01173 0.01081
all 0.21200 0.01105 0.01076
all 0.21300 0.01129 0.01071
all 0.21400 0.01043 0.01065
all 0.21500 0.01123 0.01060
all 0.21600 0.01050 0.01055
all 0.21700 0.01136 0.01050
all 0.21800 0.00976 0.01045
all 0.21900 0.01083 0.01040
all 0.22000 0.00968 0.01035
all 0.22100 0.01028 0.01030
all 0.22200 0.00972 0.01025
all 0.22300 0.01044 0.01020
all 0.22400 0.00960 0.01015
all 0.22500 0.01007 0.01010
all 0.22600 0.01055 0.01005
all 0.22700 0.00925 0.01000
all 0.22800 0.00888 0.00996
all 0.22900 0.00998 0.00991
all 0.23000 0.01047 0.00986
all 0.23100 0.00990 0.00981
all 0.23200 0.01056 0.00977
all 0.23300 0.01021 0.00972
all 0.23400 0.01027 0.00967
all 0.23500 0.00995 0.00963
all 0.23600 0.01002 0.00958
all 0.23700 0.00982 0.00953
all 0.23800 0.00951 0.00949
all 0.23900 0.00946 0.00944
all 0.24000 0.00998 0.00940
all 0.24100 0.00964 0.00935
all 0.24200 0.00944 0.00931
all 0.24300 0.00928 0.00926
